song_Id,gmt_create_total,action_type2,action_type3,Ds,publish_time,song_init_plays,language,gender,action_type1
0793f3bfeca3451201eb98c32fa532b6,14251690800,1,0,20150301,20040201,61902,1,2,9
123b89e6f748cf46f46f16282e651d6f,4275547200,0,0,20150301,19790709,150255,1,2,3
139bef8422054974ea85bc0bf744282f,44180604000,3,0,20150301,20060301,561925,1,2,28
1537322362f1e9724e3b8c41d2b7d78f,2850332400,0,0,20150301,20040301,55125,1,2,2
181071a22f86e21d9e765713ea85b480,1425178800,0,0,20150301,19880331,13971,4,2,1
183aaf3bbc33a9ea8b1a85c279094edd,1425207600,0,0,20150301,19900401,6084,4,2,1
18ec1f2a23fb43a601bb4b837927e13d,1425196800,0,0,20150301,20030401,7871,1,2,1
1a76d5d429b4317fdcaee4ceef901d54,5700621600,0,0,20150301,20030401,13853,1,2,4
21e80a0072ce8f78c70d3d35ab4ca933,29928736800,2,0,20150301,20040301,191227,1,2,19
25a5c8e969a2decf7e40d677e32b3072,4275532800,0,0,20150301,19940501,84714,1,2,3
2ba4c5efe8dcea8bcf97ecacabb66741,5700646800,0,0,20150301,20040101,138130,1,2,4
2be65a6a0cb8cbe2796e36f7299b0a7a,37054846800,3,0,20150301,20030401,133623,1,2,23
2c88e282d88c726a7671c5cc1f2afa3d,9976219200,1,0,20150301,20040101,43126,1,2,6
2d2f110d018c8640961af5b5548c9a51,1425139200,0,0,20150301,19991101,13682,4,2,1
33c34746c43f27f647003e01196ac7a3,1425207600,0,0,20150301,19790709,15058,1,2,1
343ed9c40a78ed95534feef01d994d3a,1425222000,0,0,20150301,19881101,43668,1,2,1
36274446fdf5236f641f2c4ab2ad337a,112586965200,0,0,20150301,20040301,130147,1,2,79
37e2fce24b6648b60d7d6e5c940dbb15,5700794400,0,0,20150301,19831101,101757,1,2,4
3aab05c5bbf9da83a37f1495ced4f247,1425139200,0,0,20150301,19971201,22540,1,2,1
3ff2b390a02fe2751174181ad8a3691c,12826627200,0,0,20150301,20040201,147397,1,2,9
41caf4ecc20753892b6e23bdc6aaaff4,8551148400,1,0,20150301,19960101,150417,4,2,5
41cd5bc27a41bb248adcecc484ea7142,2850307200,1,0,20150301,20150701,55038,1,2,1
42fd201ee1305f3cf4123fe725202519,9976287600,0,0,20150301,20141230,17484,1,2,7
4b99d3ba73e3347b05b49245e9d1c90b,2850444000,1,0,20150301,20140516,151549,1,2,1
506b6bb9e93cbde50c06998e6e9d009f,1425160800,0,0,20150301,19971201,92468,1,2,1
527881653103034d33d7ae43f5d9320c,9976294800,0,0,20150301,19991101,35143,4,2,7
54d404d32e457474e1609d9839e983e8,1425196800,0,0,20150301,19880331,2083,4,2,1
613fef91c905adbdfd22d920379cf043,1425196800,0,0,20150301,20030401,30388,1,2,1
624622d2f8b587b679575ea3d7787ff5,7126052400,0,0,20150301,19871001,23269,4,2,5
63cfc24f0b7ba796f20f946201942068,4275583200,0,0,20150301,19980808,7175,1,2,3
67f3897857f92f98f23884463fc7ee8b,1425207600,0,0,20150301,19790709,18016,1,2,1
68b199f7b5602ab0583f5b1c23e58e1c,2850436800,0,0,20150301,19960101,6892,4,2,2
6c2c6e5dd10de972e7db73ac0f8678e9,9976453200,0,0,20150301,20040301,107466,1,2,7
