song_Id,gmt_create_total,action_type2,action_type3,Ds,publish_time,song_init_plays,language,gender,action_type1
02e34641d5fe42f856220a77e3de0463,1425222000,0,0,20150301,20150126,3801,3,3,1
04e2d4ccfa9c9a84847539c2d89a8e83,4275558000,1,0,20150301,20130111,65207,3,3,2
0bc07a9f7e7ca15a5ec43f14364dc513,5700769200,0,0,20150301,20150126,7170,3,3,4
3e07101a1cd0a4759ac9976a9650021c,2850418800,1,0,20150301,20130111,26526,3,3,1
4c40552e5ebf2c0607b119951a54c15c,11401513200,1,0,20150301,20130111,769771,3,3,7
8981c1ca7d5e4d3be492e3f7f78ed26d,5700808800,0,0,20150301,20150126,4776,3,3,4
9682e26d6d7a66642bc6f13067e24220,4275604800,0,0,20150301,20150126,4211,3,3,3
9a1c1fed247949d8736f5eea38cf7c86,7125894000,0,0,20150301,20150126,7288,3,3,5
9e249898d3ff76d74c5f949472005b0c,148218908400,14,0,20150301,20150126,63437,3,3,90
d0eac223115901f8d302c63e1b3f86ad,2850418800,1,0,20150301,20130111,24491,3,3,1
fcf92633c8c5ac484fd33c9769cd8f29,5700700800,0,0,20150301,20150126,6476,3,3,4
02e34641d5fe42f856220a77e3de0463,2850577200,1,0,20150302,20150126,3801,3,3,1
04e2d4ccfa9c9a84847539c2d89a8e83,4275817200,2,0,20150302,20130111,65207,3,3,1
0bc07a9f7e7ca15a5ec43f14364dc513,9976917600,1,0,20150302,20150126,7170,3,3,6
3e07101a1cd0a4759ac9976a9650021c,5701071600,0,0,20150302,20130111,26526,3,3,4
4c40552e5ebf2c0607b119951a54c15c,14252677200,1,0,20150302,20130111,769771,3,3,9
8981c1ca7d5e4d3be492e3f7f78ed26d,8551634400,1,0,20150302,20150126,4776,3,3,5
9682e26d6d7a66642bc6f13067e24220,2850537600,1,0,20150302,20150126,4211,3,3,1
9a1c1fed247949d8736f5eea38cf7c86,19953594000,1,0,20150302,20150126,7288,3,3,13
9e249898d3ff76d74c5f949472005b0c,118297803600,16,0,20150302,20150126,63437,3,3,67
fcf92633c8c5ac484fd33c9769cd8f29,9976863600,1,0,20150302,20150126,6476,3,3,6
04e2d4ccfa9c9a84847539c2d89a8e83,5701482000,2,0,20150303,20130111,65207,3,3,2
0bc07a9f7e7ca15a5ec43f14364dc513,9977540400,0,0,20150303,20150126,7170,3,3,7
3e07101a1cd0a4759ac9976a9650021c,2850753600,1,0,20150303,20130111,26526,3,3,1
4c40552e5ebf2c0607b119951a54c15c,9977544000,1,0,20150303,20130111,769771,3,3,6
8981c1ca7d5e4d3be492e3f7f78ed26d,8552185200,0,0,20150303,20150126,4776,3,3,6
9682e26d6d7a66642bc6f13067e24220,2850703200,0,0,20150303,20150126,4211,3,3,2
9a1c1fed247949d8736f5eea38cf7c86,12828304800,2,0,20150303,20150126,7288,3,3,7
9e249898d3ff76d74c5f949472005b0c,132558735600,15,1,20150303,20150126,63437,3,3,77
d0eac223115901f8d302c63e1b3f86ad,4276144800,1,0,20150303,20130111,24491,3,3,2
f737940dfa21e582a2950f531edf761e,1425376800,1,0,20150303,20130111,19033,3,3,0
fcf92633c8c5ac484fd33c9769cd8f29,7126851600,0,0,20150303,20150126,6476,3,3,5
02e34641d5fe42f856220a77e3de0463,4276332000,0,0,20150304,20150126,3801,3,3,3
04e2d4ccfa9c9a84847539c2d89a8e83,19956056400,1,0,20150304,20130111,65207,3,3,13
0bc07a9f7e7ca15a5ec43f14364dc513,2850865200,0,0,20150304,20150126,7170,3,3,2
3e07101a1cd0a4759ac9976a9650021c,12828927600,0,0,20150304,20130111,26526,3,3,9
4c40552e5ebf2c0607b119951a54c15c,22807198800,1,0,20150304,20130111,769771,3,3,15
8981c1ca7d5e4d3be492e3f7f78ed26d,7127211600,0,0,20150304,20150126,4776,3,3,5
9682e26d6d7a66642bc6f13067e24220,4276335600,0,0,20150304,20150126,4211,3,3,3
9a1c1fed247949d8736f5eea38cf7c86,9978195600,1,0,20150304,20150126,7288,3,3,6
9e249898d3ff76d74c5f949472005b0c,125439800400,10,0,20150304,20150126,63437,3,3,78
