song_Id,gmt_create_total,action_type2,action_type3,Ds,publish_time,song_init_plays,language,gender,action_type1
095e183ff16a4c41e501fcfce2d28a53,1425214800,0,0,20150301,20120822,6867,2,3,1
101c73b9b9b3f04b3bd6970c6434a3a6,4275511200,0,0,20150301,20131225,14624,2,3,3
1e03a68780ac8c0f8de505b49d097f4c,1425196800,0,0,20150301,20140122,22909,2,3,1
3422970eae637d3393bc54ae5a86636d,4275543600,0,0,20150301,20140122,46154,2,3,3
41d959d504c85d94872882de721e82ce,7126023600,0,0,20150301,20120822,2187,2,3,5
4bd69e15a63e4506bbeb6e9a52b61c96,8551123200,3,0,20150301,20120229,61722,2,3,3
4c807303b4a176303e288557b997d77c,2850357600,0,0,20150301,20150218,125,2,3,2
5c7463f31e248c148021aafb2a4ecd6c,1425146400,0,0,20150301,20141112,32576,2,3,1
6e38dbdca56b3997d99d29d2931c5db6,1425189600,0,0,20150301,20140122,2647,2,3,1
6e8eee1e3f2739ffada1d85f1483a3ba,1425146400,0,0,20150301,20140122,8733,2,3,1
75ab1077a6b4ab9346563d6d6b12a042,15677157600,5,0,20150301,20150218,3673,2,3,6
7a8e2058d7d902ea198397dcb4679769,1425146400,0,0,20150301,20140122,14096,2,3,1
81c172168a29cb9eb7aae3550f1b2922,4275568800,2,0,20150301,20111015,55599,2,3,1
88da7dcb6849967c395e973d5150581a,14251701600,0,0,20150301,20131225,117141,2,3,10
8e4839d0ad19f98706cf63ce82bcc65d,1425168000,0,0,20150301,20150218,17,2,3,1
a77bc4243d06107c7ab2ce032e5c96d7,1425168000,0,0,20150301,20150218,608,2,3,1
a944ac59f43fcaa0a914fb76aee3830d,2850285600,0,0,20150301,20140122,11750,2,3,2
aed81d158fdaacdab0f7ae701036b28d,2850411600,0,0,20150301,20140122,6948,2,3,2
b187f0f6eae9fddd2e82328000497b62,5700668400,0,0,20150301,20140611,48653,2,3,4
c0a69294301f3c94f6e6da64c3dc2d68,4275540000,0,0,20150301,20130807,38253,2,3,3
c9069d17ace1bdf9f3ab2ffa4a9a7d09,4275500400,1,0,20150301,20140122,22682,2,3,2
cb73acee793e07983c2e0c85dfd18b79,1425146400,0,0,20150301,20131225,8086,2,3,1
dc576e3662b11e23af3845b5dd99855e,41330286000,6,0,20150301,20130807,371338,2,3,23
e2fa831a4e3965751fee3ba92b52ea56,7125940800,2,0,20150301,20120822,67032,2,3,3
095e183ff16a4c41e501fcfce2d28a53,2850573600,1,0,20150302,20120822,6867,2,3,1
1c94ff55ea1fb5476308f7dc85569474,1425268800,0,0,20150302,20141112,4118,2,3,1
2ec23da2f2abfc49f59ccc8d66bcffb7,1425265200,0,0,20150302,20140611,21966,2,3,1
41d959d504c85d94872882de721e82ce,5701136400,0,0,20150302,20120822,2187,2,3,4
4bd69e15a63e4506bbeb6e9a52b61c96,21379208400,2,0,20150302,20120229,61722,2,3,13
4c807303b4a176303e288557b997d77c,2850580800,1,0,20150302,20150218,125,2,3,1
5c7463f31e248c148021aafb2a4ecd6c,4275867600,1,0,20150302,20141112,32576,2,3,2
