song_Id,gmt_create_total,action_type2,action_type3,Ds,publish_time,song_init_plays,language,gender,action_type1
018f51ff4c53b75dc214c1603a828e5c,2850404400,0,0,20150301,20121125,187156,3,3,2
0573e91b9ca0bb72b6ec05b7a67963bb,24228187200,0,0,20150301,20140407,290133,3,3,17
0660bb43b16cb55454004a953dc00d33,55582304400,1,0,20150301,20140407,845269,3,3,38
0e68df9c327af59be9a51241d86d9262,8551180800,0,0,20150301,20121212,238376,3,3,6
180ea378d04cda62e28bcffb4df88432,61283232000,1,0,20150301,20130404,462831,3,3,42
3932e2f9eebcf209d42b79d85e1e0390,49881625200,4,0,20150301,20141010,408302,3,3,31
4063aae4e7ddb46e3220d7300e81f95b,24228288000,0,0,20150301,20140407,1099290,3,3,17
52ef2c35d19d8a3287e02f9312496fe0,96912752400,0,0,20150301,20140616,461493,3,3,68
5db4e22b1e131e10b128d7fcf8d24831,19952373600,1,0,20150301,20140407,345515,3,3,13
7e2af707cba1b43bc2a85f2ac8ca0afd,18527281200,0,0,20150301,20140407,380951,3,3,13
85d64877144971ed0effa40dd7e92c62,24227982000,0,0,20150301,20140407,203973,3,3,17
915ee9babf9f4294df5d36a639bb889c,71259526800,6,0,20150301,20130424,1170829,3,3,44
9187a085fde3711adbb2af3400206891,19952499600,0,0,20150301,20140407,326825,3,3,14
94b24482f774364dc796bd793549c4ad,1425211200,0,0,20150301,20140605,4231,3,3,1
a2f82a0345c0ae0460754898427af022,15676995600,0,0,20150301,20140407,248360,3,3,11
ba0de2ed974121d4bc702da2378e9078,1425146400,0,0,20150301,20130808,10743,3,3,1
bb6c7ddce112bb287dab8705576f6923,1425214800,0,0,20150301,20130808,10473,3,3,1
c0cb3c19deb6b6773160d4dbe3c90e7d,180998773200,12,0,20150301,20140407,3890184,3,3,115
c0ed7e52b89fa43c77a721fe835a2fc1,24228100800,0,0,20150301,20140407,222561,3,3,17
c2eb3f6fa030aabdbd31118115824eaf,14251806000,0,0,20150301,20140407,191189,3,3,10
e7fdae01088f2fc24f192c81bbe6d212,1425182400,0,0,20150301,20130808,13985,3,3,1
fc746b45a9c222e2fd8989a4de2927c0,5700762000,1,0,20150301,20130523,308543,3,3,3
018f51ff4c53b75dc214c1603a828e5c,7126452000,1,0,20150302,20121125,187156,3,3,4
0573e91b9ca0bb72b6ec05b7a67963bb,22804272000,2,0,20150302,20140407,290133,3,3,14
0660bb43b16cb55454004a953dc00d33,37057078800,2,0,20150302,20140407,845269,3,3,24
0e68df9c327af59be9a51241d86d9262,8551674000,0,0,20150302,20121212,238376,3,3,6
180ea378d04cda62e28bcffb4df88432,58436269200,0,0,20150302,20130404,462831,3,3,41
3932e2f9eebcf209d42b79d85e1e0390,54160351200,5,0,20150302,20141010,408302,3,3,33
4063aae4e7ddb46e3220d7300e81f95b,21379122000,0,0,20150302,20140407,1099290,3,3,15
52ef2c35d19d8a3287e02f9312496fe0,122574204000,10,0,20150302,20140616,461493,3,3,76
5db4e22b1e131e10b128d7fcf8d24831,31356018000,3,0,20150302,20140407,345515,3,3,19
7e2af707cba1b43bc2a85f2ac8ca0afd,18528562800,4,0,20150302,20140407,380951,3,3,9
