song_Id,gmt_create_total,action_type2,action_type3,Ds,publish_time,song_init_plays,language,gender,action_type1
041897d21da136d41d3e691622e452a9,1425196800,1,0,20150301,20121005,46812,4,2,0
04b5fa87a7a74b143261661407fabd5d,4275576000,1,0,20150301,20100715,15067,4,2,2
096a7a609a2e3381ec799c3c75455549,2850336000,1,0,20150301,20121005,23044,4,2,1
09fb6f0e1a0102e8e3b0ae9118d1a059,1425150000,0,0,20150301,20100221,6980,4,2,1
0d358ce0c33ccb4e81584b7e73a668bf,15677067600,0,0,20150301,20140509,34868,4,2,11
0ef2b929bbed3405803bb07977f638bb,7125940800,2,0,20150301,20100226,24126,4,2,3
1a34fd7b9a8b84210deebfeaf9dc1a84,2850336000,1,0,20150301,20121005,13025,4,2,1
21b0a7ea8017676e04c08cfa922debed,9976237200,1,0,20150301,20121005,100196,4,2,6
25878d97df81a4731b1f5c8ba3b54796,1425178800,0,0,20150301,20100226,701,4,2,1
27a7db09d3e89be84b8362c56aa8f8e5,4275543600,1,0,20150301,20121005,23040,4,2,2
2df4dcf643eab3566e972fe957bf7f88,8551220400,0,0,20150301,20140509,3194,4,2,6
331b1e6250677e765cc1005f98ef1408,4275547200,0,0,20150301,20111121,7046,4,2,3
37aa994b48befa0b1158dc97d3326c2c,12826584000,1,0,20150301,20121005,28421,4,2,8
3df7af960ab2ba1dbec9099e8fc93534,2850336000,1,0,20150301,20121005,10389,4,2,1
404efd3eafbd67a89f33216d6d049028,9976316400,1,0,20150301,20121005,54386,4,2,6
4dcd9ea77e2d19657a2cfd9fd0ba113a,300714076800,10,0,20150301,20150108,52583,4,2,201
5137bbb3a846e3c03a724f5c3d11a663,4275417600,0,0,20150301,20140509,4609,4,2,3
51585950f2f3b223bac4174856a14bf4,8551008000,1,0,20150301,20121005,659928,4,2,5
57ae9c3914e5e10400c663324c0b2a8b,5700740400,1,0,20150301,20121005,87854,4,2,3
583c0161739d8aef75ecab62ff0a5d2d,2850361200,0,0,20150301,20100221,2197,4,2,2
5afb0e4c48180509fc7d14a913582e06,4275586800,2,0,20150301,20110313,25626,4,2,1
659afc26668824d1cf63a186df47ff68,1425160800,0,0,20150301,20110313,24161,4,2,1
6a6544eb3eacc20a5c0cd4da5e4e4c7f,346321418400,56,0,20150301,20100226,2896701,4,2,187
72662ab04312468bbe77e5bbdfce5da6,180999468000,23,0,20150301,20121005,1752602,4,2,104
78e05d8972b7d785ae46f2b16657c5e3,39905150400,10,0,20150301,20121005,59920,4,2,18
7bf4542154b1dc62e9150da4cb17040f,12826652400,2,0,20150301,20121005,80204,4,2,7
7d17a067fa4d3acf0230a5ab413e406b,15676909200,3,0,20150301,20121005,131900,4,2,8
7d55dfc5fd6553b514c941155c04b54e,4275540000,1,0,20150301,20121005,20457,4,2,2
80c87e620a2f7be3791eac81730f7666,5700722400,1,0,20150301,20121005,21955,4,2,3
8517a38cd36674d9f79d882f786db7e7,5700740400,0,0,20150301,20131210,26640,4,2,4
856fe7244cc4bba85f48eea87a3f48f5,2850336000,1,0,20150301,20121005,9983,4,2,1
8b40985ab68462e48f5aef5096ccba37,5700780000,1,0,20150301,20121005,83028,4,2,3
